master_name,master_file_path,created_by_proc_name,created_by_proc_path,used_in_proc_name,used_in_proc_path
FINAL_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\final_hold.mas,,,,
FLEETS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\fleets.mas,ftps_feed.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\ftps_feed.fex,,
FLYHRS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\flyhrs.mas,ftps_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\ftps_xtrcta.fex,,
FTPRA220,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpra220.mas,,,,
FTPRA319,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpra319.mas,,,,
FTPRA319R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpra319r.mas,,,,
FTPRA320,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpra320.mas,,,,
FTPRA320R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpra320r.mas,,,,
FTPRA321,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpra321.mas,,,,
FTPRA321R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpra321r.mas,,,,
FTPRA330,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpra330.mas,,,,
FTPRB737,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftprb737.mas,,,,
FTPRB767,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftprb767.mas,,,,
FTPRB767R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftprb767r.mas,,,,
FTPRB777,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftprb777.mas,,,,
FTPRB787,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftprb787.mas,,,,
FTPRERJ190,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftprerj190.mas,,,,
FTPSA220,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpsa220.mas,,,,
FTPSA319,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpsa319.mas,,,,
FTPSA320,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpsa320.mas,,,,
FTPSA321,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpsa321.mas,,,,
FTPSA330,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpsa330.mas,,,,
FTPSB737,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpsb737.mas,,,,
FTPSB767,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpsb767.mas,,,,
FTPSB777,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpsb777.mas,,,,
FTPSB787,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpsb787.mas,,,,
FTPSERJ190,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftpserj190.mas,,,,
FTPS_7,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftps_7.mas,,,,
FTPS_8,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftps_8.mas,ftps_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\ftps_xtrctb.fex,,
FTPS_LEGF,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftps_legf.mas,ftps_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\ftps_xtrctb.fex,,
FTPS_LEGF,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftps_legf.mas,ftps_xtrctb.fex,output\WFC\Repository\Ops_Analytics\~ac048123\ACM\Argo\ftps_xtrctb.fex,,
FTPS_LEGI,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftps_legi.mas,ftps_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\ftps_xtrctb.fex,,
FTPS_LEGI,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftps_legi.mas,ftps_xtrctb.fex,output\WFC\Repository\Ops_Analytics\~ac048123\ACM\Argo\ftps_xtrctb.fex,,
FTPS_ONE,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftps_one.mas,ftps_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\ftps_xtrctb.fex,,
FTPS_RPTD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftps_rptd.mas,ftps_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\ftps_xtrctb.fex,,
FTPS_TWO,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ftps_two.mas,ftps_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\ftps_xtrctb.fex,,
HFLTTGTS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hflttgts.mas,,,,
HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hold.mas,,,,
HOLD_AC,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hold_ac.mas,,,,
HOLD_AC_DETAIL,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hold_ac_detail.mas,,,,
HOLD_AV,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hold_av.mas,,,,
HOLD_AV0,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hold_av0.mas,zero_allotment_daily_report_sql.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\SR6\zero_allotment_daily_report_sql.fex,,
HOLD_PL,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hold_pl.mas,,,,
HOLD_UNPL0,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hold_unpl0.mas,,,,
HRSIA220,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsia220.mas,,,,
HRSIA319,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsia319.mas,,,,
HRSIA320,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsia320.mas,,,,
HRSIA321,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsia321.mas,,,,
HRSIA330,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsia330.mas,,,,
HRSIB737,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsib737.mas,,,,
HRSIB767,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsib767.mas,,,,
HRSIB777,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsib777.mas,,,,
HRSIB787,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsib787.mas,,,,
HRSIERJ190,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hrsierj190.mas,,,,
HSTR_A220,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_a220.mas,,,,
HSTR_A319,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_a319.mas,,,,
HSTR_A319R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_a319r.mas,,,,
HSTR_A320,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_a320.mas,,,,
HSTR_A320R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_a320r.mas,,,,
HSTR_A321,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_a321.mas,,,,
HSTR_A321R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_a321r.mas,,,,
HSTR_A330,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_a330.mas,,,,
HSTR_B737,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_b737.mas,,,,
HSTR_B767,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_b767.mas,,,,
HSTR_B767R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_b767r.mas,,,,
HSTR_B777,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_b777.mas,,,,
HSTR_B787,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_b787.mas,,,,
HSTR_ERJ190,output\EDA\EDASERVE\ops_analytics\data\hold\acm\hstr_erj190.mas,,,,
INIT_REP8_GRAPH_LOOP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\init_rep8_graph_loop.mas,rsi_init_rep8_graph.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_init_rep8_graph.fex,,
INV_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\inv_hold.mas,zero_allotment_daily_report_sql.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\SR6\zero_allotment_daily_report_sql.fex,,
LDG_LIST,output\EDA\EDASERVE\ops_analytics\data\hold\acm\ldg_list.mas,,,,
LM_OOS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\lm_oos.mas,,,,
LOADPOINT,output\EDA\EDASERVE\ops_analytics\data\hold\acm\loadpoint.mas,,,,
MASTER_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\master_hold.mas,,,,
MEL_INFO,output\EDA\EDASERVE\ops_analytics\data\hold\acm\mel_info.mas,Daily_Perf_ACMPortal_Current.fex,output\WFC\Repository\Ops_Analytics\ACM\Dashboards\LM_Daily_Perf\Daily_Perf_ACMPortal_Current.fex,,
MONITORS_INFO,output\EDA\EDASERVE\ops_analytics\data\hold\acm\monitors_info.mas,,,,
MRPS_GROUP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\mrps_group.mas,,,,
NEW_LOADPOINT,output\EDA\EDASERVE\ops_analytics\data\hold\acm\new_loadpoint.mas,,,,
NIGHTSHIFT_TARGETS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\nightshift_targets.mas,,,,
NIL_ALLOTMENT,output\EDA\EDASERVE\ops_analytics\data\hold\acm\nil_allotment.mas,,,,
NIL_ALLOTMENT_PREVIOUS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\nil_allotment_previous.mas,,,,
OMI_SNAPSHOT_DETAILS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\omi_snapshot_details.mas,OMI_Snapshot_Staging.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\SR4\OMI_Reports\OMI_Snapshot_ETLs\OMI_Snapshot_Staging.fex,,
OMI_SNAPSHOT_MASTER,output\EDA\EDASERVE\ops_analytics\data\hold\acm\omi_snapshot_master.mas,,,,
OMI_SNAPSHOT_MASTER_STAGING,output\EDA\EDASERVE\ops_analytics\data\hold\acm\omi_snapshot_master_staging.mas,OMI_Snapshot_Staging.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\SR4\OMI_Reports\OMI_Snapshot_ETLs\OMI_Snapshot_Staging.fex,,
OPR_INFO,output\EDA\EDASERVE\ops_analytics\data\hold\acm\opr_info.mas,,,,
OWNER_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\owner_hold.mas,,,,
PLANNED_INFO,output\EDA\EDASERVE\ops_analytics\data\hold\acm\planned_info.mas,,,,
PLANNED_SQLOUT,output\EDA\EDASERVE\ops_analytics\data\hold\acm\planned_sqlout.mas,,,,
PO_AUDIT_INFO,output\EDA\EDASERVE\ops_analytics\data\hold\acm\po_audit_info.mas,,,,
PROGRAMS_AFC,output\EDA\EDASERVE\ops_analytics\data\hold\acm\programs_afc.mas,,,,
RECURRENT_DEFECT_REPORT_SNAP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\recurrent_defect_report_snap.mas,Recurrent_Defect_Report.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\MOC\Recurrent_Defect_Report.fex,,
REMOVALS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\removals.mas,ftps_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\ftps_xtrcta.fex,,
RSIA220,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsia220.mas,,,,
RSIA319,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsia319.mas,,,,
RSIA320,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsia320.mas,,,,
RSIA321,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsia321.mas,,,,
RSIA330,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsia330.mas,,,,
RSIB737,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsib737.mas,,,,
RSIB767,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsib767.mas,,,,
RSIB777,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsib777.mas,,,,
RSIB787,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsib787.mas,,,,
RSIDCMTH,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsidcmth.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSIDCSMTH,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsidcsmth.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSIDFMTH,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsidfmth.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSIERJ190,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsierj190.mas,,,,
RSIFLHRS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsiflhrs.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_10,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_10.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_11,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_11.mas,,,,
RSI_12,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_12.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_7,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_7.mas,,,,
RSI_8,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_8.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_9,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_9.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_ACFT_ATA,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_acft_ata.mas,,,,
RSI_CHAP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_chap.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_CHAPTER_SCT,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_chapter_sct.mas,rsi_etopsa.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_etopsa.fex,,
RSI_DELAY,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_delay.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_DELAY_1,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_delay_1.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_DELAY_2,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_delay_2.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_DELAY_3,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_delay_3.mas,,,,
RSI_DELAY_A,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_delay_a.mas,,,,
RSI_DELAY_B,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_delay_b.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_ETOPSA,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_etopsa.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_ETOPSA0,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_etopsa0.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_ETOPSA_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_etopsa_tmp.mas,rsi_graphs.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs.fex,,
RSI_FIVE,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_five.mas,,,,
RSI_FLEET_ATA,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_fleet_ata.mas,rsi_graphs.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs.fex,,
RSI_FLEET_CHAPTER,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_fleet_chapter.mas,rsi_graphs.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs.fex,,
RSI_FOUR,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_four.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_LEGF,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_legf.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_LEGI,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_legi.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_ONE,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_one.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_ONE_2,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_one_2.mas,,,,
RSI_PERIOD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_period.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_PERIOD_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_period_tmp.mas,rsi_graphs.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs.fex,,
RSI_PERIOD_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_period_tmp.mas,rsi_graphs_rep8.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs_rep8.fex,,
RSI_REP4,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_rep4.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_REP4_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_rep4_tmp.mas,rsi_graphs.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs.fex,,
RSI_REP8,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_rep8.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_REP8_LOOP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_rep8_loop.mas,rsi_graphs_rep8.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs_rep8.fex,,
RSI_REP8_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_rep8_tmp.mas,rsi_graphs_rep8.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs_rep8.fex,,
RSI_REPTA,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_repta.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_REPTA_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_repta_tmp.mas,rsi_graphs.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs.fex,,
RSI_RMVLS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_rmvls.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_RPTD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_rptd.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_SCT,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_sct.mas,rsi_etopsa.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_etopsa.fex,,
RSI_SCT,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_sct.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_SECTION,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_section.mas,,,,
RSI_SIX,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_six.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_TGT_TDISP_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_tgt_tdisp_tmp.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_TGT_TLDEF,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_tgt_tldef.mas,,,,
RSI_TGT_TLDEF_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_tgt_tldef_tmp.mas,rsi_graphs.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs.fex,,
RSI_TGT_TLDEF_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_tgt_tldef_tmp.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
RSI_THREE,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_three.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_TWO,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_two.mas,rsi_xtrcta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrcta.fex,,
RSI_YTGT_TDISP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_ytgt_tdisp.mas,,,,
RSI_YTGT_TDISP_TMP,output\EDA\EDASERVE\ops_analytics\data\hold\acm\rsi_ytgt_tdisp_tmp.mas,rsi_graphs.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs.fex,,
SCDEFHOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\scdefhold.mas,,,,
SCDLPHOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\scdlphold.mas,,,,
SCG_PN,output\EDA\EDASERVE\ops_analytics\data\hold\acm\scg_pn.mas,,,,
SCG_PSN,output\EDA\EDASERVE\ops_analytics\data\hold\acm\scg_psn.mas,,,,
SCLPHOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\sclphold.mas,,,,
SMC_TRAX_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\smc_trax_hold.mas,,,,
SNAPSHOT_ACTIVE_FLEET,output\EDA\EDASERVE\ops_analytics\data\hold\acm\snapshot_active_fleet.mas,,,,
SPECIFIC_CABIN_ORDERS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\specific_cabin_orders.mas,,,,
SQL_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\sql_hold.mas,,,,
SQL_HOLD0,output\EDA\EDASERVE\ops_analytics\data\hold\acm\sql_hold0.mas,,,,
SQL_HOLD1,output\EDA\EDASERVE\ops_analytics\data\hold\acm\sql_hold1.mas,,,,
SQL_HOLD2,output\EDA\EDASERVE\ops_analytics\data\hold\acm\sql_hold2.mas,,,,
STATION_REGIONS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\station_regions.mas,,,,
STD_INFO,output\EDA\EDASERVE\ops_analytics\data\hold\acm\std_info.mas,,,,
STN_HOLD,output\EDA\EDASERVE\ops_analytics\data\hold\acm\stn_hold.mas,zero_allotment_daily_report_sql.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\SR6\zero_allotment_daily_report_sql.fex,,
STREAMLINE_AV_MH,output\EDA\EDASERVE\ops_analytics\data\hold\acm\streamline_av_mh.mas,,,,
SVE,output\EDA\EDASERVE\ops_analytics\data\hold\acm\sve.mas,,,,
SVG_FLEET_AC,output\EDA\EDASERVE\ops_analytics\data\hold\acm\svg_fleet_ac.mas,,,,
SVG_GROUND_INFO,output\EDA\EDASERVE\ops_analytics\data\hold\acm\svg_ground_info.mas,00_svg_causal_value.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\SR6\Inv_Strategy_Op_Support\trax_svg_12\00_svg_causal_value.fex,,
SVG_HOLD0,output\EDA\EDASERVE\ops_analytics\data\hold\acm\svg_hold0.mas,,,,
SVG_MANHOURS,output\EDA\EDASERVE\ops_analytics\data\hold\acm\svg_manhours.mas,00_svg_manhours.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\SR6\Inv_Strategy_Op_Support\trax_svg_12\00_svg_manhours.fex,,
SVG_SCHD_GROUNDTIME1,output\EDA\EDASERVE\ops_analytics\data\hold\acm\svg_schd_groundtime1.mas,,,,
SVG_WFACTL_GROUNDTIME,output\EDA\EDASERVE\ops_analytics\data\hold\acm\svg_wfactl_groundtime.mas,,,,
TARGET_A320R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\target_a320r.mas,rsi_graphs.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_graphs.fex,,
TARGET_A320R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\target_a320r.mas,rsi_repta.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_repta.fex,,
TARGET_A320R,output\EDA\EDASERVE\ops_analytics\data\hold\acm\target_a320r.mas,rsi_xtrctb.fex,output\WFC\Repository\Ops_Analytics\ACM\Reports\Fleet_Management\FTPS\rsi_xtrctb.fex,,
